id,V1_sex,V2_nationality_type,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
2066,male,Foreign,Maghreb,Barcelona,15,17,1,5+,1,Other,0,1,Contra la salud pública,12.0,1,Barcelona,Internament en centre,Internment,<6 months,685.0,89,1,1992,4,2008,2,2009,12,3
1300,male,Foreign,Europe,Tarragona,16,17,1,5+,1,Other,0,1,Contra la salud pública,7.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,85.0,3,1,1993,2,2009,12,2010,3,3
2329,male,Spanish,Spain,Barcelona,16,17,1,1-2,2,Other,0,1,Contra l'administració de justícia,2.0,2,Barcelona,Llibertat vigilada,Probation,<6 months,486.0,148,1,1993,1,2009,3,2010,7,12
2447,male,Spanish,Spain,Barcelona,16,17,1,5+,1,Other,0,1,Contra l'administració de justícia,8.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,152.0,14,1,1992,9,2009,8,2010,1,2
848,male,Spanish,Spain,Tarragona,16,17,1,1-2,2,Other,0,1,Contra l'administració pública,1.0,2,Tarragona,Llibertat vigilada,Probation,<6 months,188.0,149,1,1993,6,2009,11,2010,5,10
2604,male,Foreign,Maghreb,Tarragona,16,17,1,1-2,1,Other,0,1,Contra l'honor i la intimitat,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,82.0,7,1,1993,3,2009,12,2010,3,3
3884,male,Foreign,Maghreb,Barcelona,14,16,1,5+,2,Other,0,1,Contra l'ordre públic i interessos generals,12.0,2,Barcelona,Llibertat vigilada,Probation,>1 year,441.0,545,1,1993,4,2007,6,2008,8,2
4539,male,Foreign,Latin America,Barcelona,15,18,1,3-5,2,Other,0,1,Contra l'ordre públic i interessos generals,3.0,2,Barcelona,Permanència de cap de setmana en domicili,Other,<6 months,1025.0,40,1,1991,9,2007,4,2010,2,3
674,male,Spanish,Spain,Lleida,14,17,1,3-5,1,Other,0,1,Danys,4.0,1,Lleida,Llibertat vigilada,Probation,6 months < 1 year,763.0,269,1,1992,12,2007,8,2009,9,6
3532,male,Foreign,Latin America,Barcelona,14,15,1,3-5,1,Other,0,0,Danys,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,185.0,1,1,1995,1,2009,8,2010,2,2
4564,male,Spanish,Spain,Barcelona,17,18,1,1-2,1,Other,0,0,Danys,1.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,143.0,64,1,1992,12,2010,5,2010,10,12
885,male,Foreign,Latin America,Girona,15,15,1,3-5,1,Other,0,0,Danys,3.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,256.0,22,1,1994,3,2009,5,2010,2,2
407,male,Spanish,Spain,Lleida,17,17,1,5+,1,Other,0,0,Danys,6.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,25.0,4,1,1992,6,2010,5,2010,5,6
1398,male,Foreign,Maghreb,Barcelona,17,21,1,5+,1,Other,0,1,Incendi,7.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,1274.0,364,1,1989,1,2006,2,2009,7,7
396,male,Spanish,Spain,Tarragona,15,16,1,1-2,1,Other,0,1,Trànsit,1.0,1,Tarragona,Llibertat vigilada,Probation,6 months < 1 year,240.0,180,1,1994,5,2009,6,2010,2,8
1601,male,Foreign,Latin America,Barcelona,16,19,1,3-5,1,Other,0,1,Trànsit,5.0,1,Barcelona,Realització de tasques socioeducatives,Other,6 months < 1 year,726.0,213,1,1990,10,2007,10,2009,9,4
1253,male,Spanish,Spain,Tarragona,17,19,1,5+,3+,Other,0,1,Trànsit,9.0,3,Tarragona,Realització de tasques socioeducatives,Other,6 months < 1 year,290.0,350,1,1990,7,2008,7,2009,4,4
635,male,Foreign,Maghreb,Girona,17,17,1,5+,1,Other,0,1,Trànsit,9.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,94.0,47,1,1992,9,2009,9,2009,12,2
2348,male,Foreign,Maghreb,Barcelona,16,18,1,1-2,2,Against People,1,1,Lesions,2.0,2,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,406.0,298,1,1991,4,2008,3,2009,4,2
1451,male,Foreign,Latin America,Barcelona,17,18,1,3-5,3+,Against People,1,1,Lesions,4.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,54.0,94,1,1992,10,2010,5,2010,7,10
3203,male,Spanish,Spain,Barcelona,17,18,1,5+,1,Against People,1,1,Lesions,9.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,387.0,41,1,1991,6,2009,1,2010,2,3
4623,male,Foreign,Europe,Barcelona,16,16,1,5+,1,Against People,1,0,Lesions,27.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,29.0,36,1,1993,9,2009,12,2010,1,3
2327,female,Spanish,Spain,Barcelona,14,16,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Barcelona,Llibertat vigilada,Probation,<6 months,322.0,118,1,1994,7,2009,5,2010,4,8
609,male,Spanish,Spain,Barcelona,17,18,1,1-2,3+,Against People,1,1,Violència familiar,1.0,3,Barcelona,Internament en centre,Internment,<6 months,186.0,82,1,1992,3,2009,11,2010,6,8
2743,female,Spanish,Spain,Barcelona,16,19,1,1-2,1,Against People,1,1,Violència familiar,2.0,1,Barcelona,Tractament terapèutic ambulatori,Other,6 months < 1 year,477.0,278,1,1991,8,2008,8,2009,11,9
3386,male,Foreign,Maghreb,Barcelona,15,16,1,1-2,3+,Against People,1,1,Contra la llibertat sexual,1.0,3,Barcelona,Internament en centre,Internment,<6 months,287.0,141,1,1994,1,2009,8,2010,6,10
2354,male,Foreign,Latin America,Barcelona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat sexual,1.0,2,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,119.0,359,1,1994,3,2009,4,2009,8,8
3435,male,Spanish,Spain,Barcelona,14,15,1,1-2,3+,Against People,1,1,Violència familiar,1.0,4,Barcelona,Internament en centre,Internment,<6 months,169.0,50,1,1995,1,2009,11,2010,4,6
3449,male,Foreign,Latin America,Barcelona,16,16,1,3-5,1,Against People,1,1,Violència familiar,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,32.0,22,1,1994,1,2010,9,2010,10,10
425,male,Foreign,Maghreb,Lleida,16,18,1,5+,3+,Against Property,1,1,Robatori amb violència,7.0,3,Lleida,Internament en centre,Internment,6 months < 1 year,387.0,364,1,1991,5,2008,2,2009,3,3
2190,male,Spanish,Spain,Barcelona,15,19,1,1-2,3+,Against Property,1,1,Robatori amb violència,2.0,3,Barcelona,Llibertat vigilada,Probation,>1 year,750.0,706,1,1991,5,2006,6,2008,7,6
2677,male,Foreign,Maghreb,Barcelona,14,14,1,3-5,1,Against Property,1,1,Robatori amb violència,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,66.0,3,1,1996,2,2010,5,2010,7,7
4058,male,Foreign,Maghreb,Barcelona,14,14,1,3-5,1,Against Property,1,1,Robatori amb violència,3.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,115.0,51,1,1995,9,2009,9,2010,1,3
1698,male,Foreign,Maghreb,Barcelona,14,15,1,3-5,3+,Against Property,1,1,Robatori amb violència,4.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,318.0,0,1,1994,12,2009,3,2010,1,1
4384,male,Foreign,Maghreb,Barcelona,16,16,1,3-5,1,Against Property,1,1,Robatori amb violència,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,57.0,1,1,1993,5,2009,12,2010,2,2
3395,male,Foreign,Maghreb,Barcelona,17,17,1,3-5,1,Against Property,1,1,Robatori amb violència,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,289.0,13,1,1992,6,2009,6,2010,4,4
1206,female,Spanish,Spain,Barcelona,15,15,1,5+,2,Against Property,1,1,Robatori amb violència,7.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,66.0,1,1,1995,1,2010,4,2010,6,6
3391,male,Foreign,Maghreb,Barcelona,14,14,1,5+,1,Against Property,1,1,Robatori amb violència,8.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,107.0,0,1,1995,5,2010,1,2010,4,4
2750,male,Spanish,Spain,Barcelona,17,17,1,5+,1,Against Property,1,1,Robatori amb violència,7.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,125.0,42,1,1992,4,2009,11,2010,3,4
4522,male,Spanish,Spain,Barcelona,14,17,1,1-2,3+,Against Property,1,1,Robatori amb violència o intimidació,1.0,3,Barcelona,Llibertat vigilada,Probation,>1 year,244.0,704,1,1993,5,2007,11,2008,7,6
2028,male,Foreign,Latin America,Barcelona,17,20,1,1-2,1,Against Property,1,1,Robatori amb violència o intimidació,2.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,450.0,904,1,1989,8,2006,11,2008,1,7
590,male,Spanish,Spain,Tarragona,16,16,1,3-5,1,Against Property,1,1,Robatori amb violència o intimidació,3.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,59.0,4,1,1993,2,2009,12,2010,2,2
1795,male,Spanish,Spain,Tarragona,17,19,1,5+,3+,Against Property,1,1,Robatori amb intimidació,7.0,5,Tarragona,Internament en centre,Internment,6 months < 1 year,363.0,358,1,1990,6,2008,5,2009,5,5
4818,male,Spanish,Spain,Barcelona,14,15,1,3-5,2,Against Property,1,1,Robatori amb intimidació,4.0,2,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,205.0,238,1,1994,5,2008,11,2009,6,2
4340,male,Spanish,Spain,Barcelona,15,18,1,1-2,2,Against Property,0,1,Robatori i robatori amb força en les coses,2.0,2,Barcelona,Llibertat vigilada,Probation,>1 year,441.0,508,1,1992,1,2007,10,2008,12,5
4712,male,Foreign,Europe,Barcelona,16,19,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,843.0,269,1,1991,4,2007,8,2009,12,9
640,male,Spanish,Spain,Barcelona,15,17,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,4.0,1,Lleida,Llibertat vigilada,Probation,>1 year,335.0,391,1,1993,5,2008,7,2009,6,7
4614,male,Spanish,Spain,Barcelona,17,20,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,5.0,1,Barcelona,Llibertat vigilada,Probation,<6 months,812.0,179,1,1990,3,2007,11,2010,2,8
836,male,Spanish,Spain,Lleida,17,21,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,5.0,1,Lleida,Llibertat vigilada,Probation,>1 year,1087.0,375,1,1988,5,2006,2,2009,2,2
915,male,Spanish,Spain,Barcelona,17,17,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,93.0,13,1,1992,7,2010,1,2010,4,5
748,male,Foreign,Latin America,Tarragona,17,18,1,1-2,1,Against Property,0,1,Furt,1.0,1,Tarragona,Internament en centre,Internment,<6 months,294.0,118,1,1992,2,2009,6,2010,4,8
4470,male,Spanish,Spain,Barcelona,14,17,1,3-5,1,Against Property,0,1,Furt,5.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,292.0,709,1,1993,4,2007,10,2008,7,7
438,female,Foreign,Europe,Tarragona,17,19,1,5+,1,Against Property,0,0,Furt,15.0,1,Tarragona,Llibertat vigilada,Probation,6 months < 1 year,543.0,180,1,1990,12,2008,3,2009,9,3
4607,male,Spanish,Spain,Barcelona,17,17,1,5+,1,Against Property,0,0,Furt,12.0,1,Barcelona,Assessorament tècnic menors,ATM,6 months < 1 year,41.0,193,1,1992,8,2009,10,2009,11,5
1617,male,Foreign,Latin America,Barcelona,16,17,1,1-2,2,Against Property,0,1,Furt,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,93.0,0,1,1993,5,2010,4,2010,7,7
1624,male,Foreign,Maghreb,Barcelona,14,14,1,3-5,1,Against Property,0,0,Furt,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,43.0,11,1,1996,1,2010,6,2010,7,8
2713,male,Spanish,Spain,Barcelona,17,17,1,3-5,1,Against Property,0,1,Furt,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,141.0,11,1,1993,2,2010,5,2010,10,10
4642,female,Foreign,Europe,Barcelona,17,18,1,3-5,1,Against Property,0,1,Furt,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,74.0,36,1,1991,11,2009,11,2010,1,3
2201,male,Spanish,Spain,Barcelona,17,18,1,5+,1,Against Property,0,0,Furt,6.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,144.0,75,1,1991,10,2009,6,2009,11,1
891,male,Foreign,Latin America,Girona,14,16,1,1-2,1,Against Property,0,1,Robatori i furt d'ús de vehicle a motor,1.0,1,Lleida,Llibertat vigilada,Probation,6 months < 1 year,481.0,298,1,1994,3,2008,6,2009,10,8
1775,male,Spanish,Spain,Barcelona,15,15,1,3-5,2,Against Property,0,1,Robatori i furt d'ús de vehicle a motor,4.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,45.0,54,1,1994,9,2010,3,2010,5,7
4396,male,Foreign,Latin America,Barcelona,16,16,1,1-2,1,Other,0,1,Contra el patrimoni i l'ordre socioeconòmic,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,53.0,27,1,1993,3,2009,11,2010,1,2
4751,male,Foreign,Latin America,Barcelona,14,19,1,3-5,2,Other,0,1,Contra l'administració pública,3.0,2,Barcelona,Llibertat vigilada,Probation,>1 year,1006.0,639,1,1991,10,2006,6,2009,3,12
2043,female,Foreign,Europe,Barcelona,16,16,1,5+,1,Other,0,0,Contra l'ordre públic i interessos generals,12.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,40.0,25,1,1994,1,2010,1,2010,2,3
2934,male,Foreign,Maghreb,Barcelona,15,15,1,3-5,1,Other,0,0,Danys,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,52.0,0,1,1994,11,2010,5,2010,7,7
1047,male,Foreign,Latin America,Barcelona,16,17,1,1-2,1,Other,0,1,Trànsit,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,304.0,208,1,1993,2,2009,5,2010,3,10
4572,male,Foreign,Latin America,Barcelona,17,19,1,1-2,1,Other,0,1,Trànsit,1.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,523.0,55,1,1991,3,2008,9,2010,2,4
3945,male,Spanish,Spain,Barcelona,17,18,1,5+,1,Other,0,1,Trànsit,7.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,276.0,105,1,1991,8,2009,4,2010,1,4
3903,male,Spanish,Spain,Barcelona,17,19,1,3-5,3+,Against People,1,1,Lesions,3.0,3,Barcelona,Internament en centre,Internment,>1 year,91.0,684,1,1990,9,2008,1,2008,4,3
3794,male,Spanish,Spain,Barcelona,16,19,1,1-2,3+,Against People,1,1,Lesions,1.0,6,Barcelona,Llibertat vigilada,Probation,>1 year,401.0,743,1,1990,11,2007,6,2008,7,8
1001,male,Foreign,Latin America,Girona,16,18,1,1-2,2,Against People,1,1,Lesions,1.0,2,Girona,Llibertat vigilada,Probation,>1 year,417.0,392,1,1991,8,2008,4,2009,6,7
363,male,Spanish,Spain,Tarragona,16,18,1,5+,3+,Against People,1,1,Violència familiar,8.0,4,Tarragona,Internament en centre,Internment,>1 year,379.0,387,1,1991,12,2008,6,2009,7,8
1570,male,Spanish,Spain,Girona,15,17,1,3-5,3+,Against People,1,1,Violència familiar,4.0,3,Girona,Llibertat vigilada,Probation,>1 year,369.0,425,1,1992,9,2008,6,2009,6,8
1224,female,Spanish,Spain,Tarragona,16,18,1,3-5,2,Against People,1,1,Violència familiar,3.0,2,Tarragona,Llibertat vigilada,Probation,<6 months,617.0,179,1,1991,11,2008,3,2009,12,6
4170,male,Spanish,Spain,Barcelona,16,17,1,1-2,1,Against People,1,1,Violència familiar,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,68.0,0,1,1993,6,2010,5,2010,7,7
127,male,Spanish,Spain,Girona,17,19,1,3-5,3+,Against People,1,0,Atemptat contra l'autoritat,5.0,3,Girona,Llibertat vigilada,Probation,6 months < 1 year,390.0,208,1,1991,6,2009,1,2010,2,8
2525,male,Foreign,Maghreb,Barcelona,16,18,1,3-5,3+,Against Property,1,1,Robatori amb violència,3.0,3,Barcelona,Internament en centre,Internment,<6 months,539.0,88,1,1991,8,2008,8,2010,1,4
319,male,Spanish,Spain,Barcelona,17,20,1,3-5,2,Against Property,1,1,Robatori amb violència,3.0,2,Barcelona,Llibertat vigilada,Probation,>1 year,413.0,395,1,1990,10,2008,9,2009,11,12
211,male,Spanish,Spain,Girona,14,18,1,1-2,2,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,2,Girona,Llibertat vigilada,Probation,>1 year,943.0,390,1,1992,8,2007,3,2009,10,10
3727,male,Spanish,Spain,Barcelona,17,20,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,4.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,915.0,235,1,1989,11,2006,12,2009,6,2
1537,male,Spanish,Spain,Lleida,17,17,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,19.0,156,1,1992,7,2009,9,2009,10,3
2276,male,Spanish,Spain,Barcelona,14,16,1,1-2,2,Against Property,0,0,Furt,1.0,2,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,438.0,359,1,1993,11,2008,2,2009,5,4
460,female,Spanish,Spain,Tarragona,15,17,1,1-2,1,Against Property,0,1,Robatori i furt d'ús de vehicle a motor,2.0,1,Tarragona,Llibertat vigilada,Probation,6 months < 1 year,462.0,360,1,1992,12,2008,1,2009,4,4
2155,male,Foreign,Maghreb,Girona,17,20,1,5+,1,Other,0,0,Contra el patrimoni i l'ordre socioeconòmic,7.0,1,Girona,Llibertat vigilada,Probation,<6 months,715.0,169,1,1990,5,2008,3,2010,3,8
1520,male,Spanish,Spain,Girona,16,21,1,3-5,1,Other,0,1,Contra la salud pública,5.0,1,Girona,Internament en centre,Internment,>1 year,1113.0,652,1,1989,2,2006,2,2009,3,12
395,male,Spanish,Spain,Lleida,15,16,1,3-5,1,Other,0,1,Trànsit,5.0,1,Lleida,Realització de tasques socioeducatives,Other,6 months < 1 year,350.0,272,1,1993,12,2009,2,2010,2,11
4698,male,Spanish,Spain,Barcelona,14,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,683.0,414,1,1992,3,2007,3,2009,1,3
4005,male,Foreign,Latin America,Barcelona,16,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,256.0,317,1,1991,11,2008,8,2009,4,3
2251,male,Spanish,Spain,Barcelona,14,17,1,3-5,1,Against People,1,1,Lesions,5.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,441.0,632,1,1992,10,2007,3,2008,5,2
3231,male,Spanish,Spain,Barcelona,15,17,1,3-5,2,Against People,1,0,Lesions,3.0,2,Barcelona,Llibertat vigilada,Probation,<6 months,430.0,178,1,1993,10,2009,4,2010,7,12
3202,male,Foreign,Maghreb,Barcelona,16,16,1,3-5,1,Against People,1,0,Lesions,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,50.0,14,1,1994,4,2010,6,2010,8,8
2402,male,Foreign,Latin America,Barcelona,16,17,1,1-2,3+,Against People,1,1,Contra la llibertat,2.0,3,Barcelona,Assessorament tècnic menors,ATM,<6 months,313.0,20,1,1992,10,2009,4,2010,2,3
1016,male,Foreign,Maghreb,Tarragona,16,17,1,1-2,2,Against People,1,1,Violència familiar,1.0,2,Tarragona,Llibertat vigilada,Probation,<6 months,309.0,120,1,1992,7,2008,11,2009,9,1
2599,male,Spanish,Spain,Barcelona,17,21,1,3-5,3+,Against People,1,1,Atemptat contra l'autoritat,3.0,3,Barcelona,Llibertat vigilada,Probation,>1 year,608.0,625,1,1989,2,2006,10,2008,6,2
3501,female,Spanish,Spain,Barcelona,14,16,1,1-2,1,Against Property,1,1,Robatori amb violència,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,281.0,364,1,1993,9,2008,5,2009,3,3
3110,male,Foreign,Maghreb,Barcelona,16,16,1,1-2,1,Against Property,1,1,Robatori amb violència,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,84.0,48,1,1994,3,2010,6,2010,8,10
3731,male,Spanish,Spain,Barcelona,17,17,1,5+,1,Against Property,1,1,Robatori amb violència,6.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,24.0,41,1,1992,11,2010,5,2010,6,7
3190,male,Foreign,Latin America,Barcelona,17,19,1,1-2,1,Against Property,1,1,Robatori amb intimidació,2.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,330.0,234,1,1991,10,2009,6,2010,5,12
753,male,Spanish,Spain,Barcelona,15,18,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,644.0,255,1,1992,1,2007,12,2009,10,6
3689,male,Foreign,Maghreb,Barcelona,15,17,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,2.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,200.0,238,1,1993,10,2009,9,2010,3,11
3825,male,Foreign,Maghreb,Barcelona,14,16,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,450.0,278,1,1993,6,2008,6,2009,9,6
4293,male,Spanish,Spain,Barcelona,16,20,1,1-2,1,Against Property,0,1,Robatori i robatori amb força en les coses,1.0,1,Barcelona,Llibertat vigilada,Probation,>1 year,609.0,844,1,1990,4,2006,7,2008,3,6
2022,male,Foreign,Maghreb,Girona,14,16,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,3.0,1,Girona,Llibertat vigilada,Probation,6 months < 1 year,444.0,211,1,1994,5,2008,9,2009,12,7
488,male,Spanish,Spain,Tarragona,14,15,1,3-5,1,Against Property,0,1,Robatori i robatori amb força en les coses,3.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,58.0,2,1,1995,3,2010,1,2010,3,3
3219,female,Spanish,Spain,Barcelona,15,16,1,1-2,1,Against Property,0,0,Furt,2.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,305.0,40,1,1994,12,2010,1,2010,11,12
1868,male,Foreign,Maghreb,Girona,16,18,1,1-2,1,Against Property,0,0,Furt,2.0,1,Girona,Realització de tasques socioeducatives,Other,6 months < 1 year,367.0,199,1,1992,3,2009,3,2010,3,10
1615,male,Foreign,Maghreb,Barcelona,17,18,1,3-5,1,Against Property,0,1,Robatori i furt d'ús de vehicle a motor,3.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,539.0,40,1,1991,12,2009,5,2010,11,12
2998,male,Foreign,Latin America,Barcelona,15,15,1,5+,1,Against Property,0,1,Robatori i furt d'ús de vehicle a motor,6.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,89.0,68,1,1994,12,2010,5,2010,8,10
812,male,Spanish,Spain,Girona,14,16,1,1-2,3+,Other,0,1,Contra l'administració de justícia,1.0,3,Girona,Llibertat vigilada,Probation,>1 year,388.0,455,1,1993,10,2008,6,2009,7,10
424,male,Spanish,Spain,Lleida,16,18,1,5+,1,Other,0,1,Trànsit,8.0,1,Lleida,Realització de tasques socioeducatives,Other,6 months < 1 year,469.0,182,1,1991,10,2008,10,2010,1,7
2078,male,Foreign,Maghreb,Barcelona,15,16,1,1-2,2,Against People,1,1,Lesions,2.0,2,Barcelona,Internament en centre,Internment,<6 months,169.0,100,1,1993,11,2009,5,2009,10,1
16,male,Foreign,Europe,Lleida,17,23,1,3-5,3+,Against People,1,1,Lesions,3.0,3,Lleida,Internament en centre,Internment,>1 year,1087.0,1052,1,1986,9,2004,4,2007,4,2
1734,male,Foreign,Latin America,Girona,15,16,1,5+,2,Against People,1,1,Lesions,13.0,2,Girona,Internament en centre,Internment,6 months < 1 year,176.0,214,1,1993,8,2009,1,2009,6,1
